Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,SUBTLCD,Lg10WF,Lg10CD
Trump,115,83,36,34,2.25,0.99,2.0645,1.9243
trumped,15,15,15,15,0.29,0.18,1.2041,1.2041
trumpet,210,99,194,93,4.12,1.18,2.3243,2
trumpeted,3,3,3,3,0.06,0.04,0.6021,0.6021
trumpeter,10,10,6,6,0.2,0.12,1.0414,1.0414
trumpeters,5,5,3,3,0.1,0.06,0.7782,0.7782
trumpeting,6,6,5,5,0.12,0.07,0.8451,0.8451
trumpets,43,37,32,29,0.84,0.44,1.6435,1.5798
trumping,6,6,5,5,0.12,0.07,0.8451,0.8451
trumps,28,23,24,20,0.55,0.27,1.4624,1.3802
trun,2,2,2,2,0.04,0.02,0.4771,0.4771
truncated,2,2,2,2,0.04,0.02,0.4771,0.4771
truncheon,14,8,9,6,0.27,0.1,1.1761,0.9542
truncheons,2,2,2,2,0.04,0.02,0.4771,0.4771
trundle,12,6,9,5,0.24,0.07,1.1139,0.8451
trundling,4,4,4,4,0.08,0.05,0.699,0.699
trunk,1010,561,985,553,19.8,6.69,3.0048,2.7497
trunkless,2,2,2,2,0.04,0.02,0.4771,0.4771
trunks,128,100,123,96,2.51,1.19,2.1106,2.0043
truss,17,13,16,12,0.33,0.15,1.2553,1.1461
trussed,14,13,14,13,0.27,0.15,1.1761,1.1461
trusses,8,4,8,4,0.16,0.05,0.9542,0.699
trust,9087,4242,7040,3577,178.18,50.57,3.9585,3.6277
trusted,856,703,851,699,16.78,8.38,2.933,2.8476
trustee,42,35,42,35,0.82,0.42,1.6335,1.5563
trustees,67,45,52,36,1.31,0.54,1.8325,1.6628
trustful,5,4,5,4,0.1,0.05,0.7782,0.699
trusting,294,264,269,247,5.76,3.15,2.4698,2.4232
trusts,189,172,189,172,3.71,2.05,2.2788,2.238
trustworthy,94,86,89,83,1.84,1.03,1.9777,1.9395
trusty,72,65,69,62,1.41,0.77,1.8633,1.8195
truth,9801,4193,9350,4095,192.18,49.99,3.9913,3.6226
truthful,109,99,104,96,2.14,1.18,2.0414,2
truthfully,120,110,90,82,2.35,1.31,2.0828,2.0453
truthfulness,9,9,9,9,0.18,0.11,1,1
truths,81,73,75,69,1.59,0.87,1.9138,1.8692
try,24314,7053,19980,6708,476.75,84.08,4.3859,3.8484
trying,22849,6841,22042,6764,448.02,81.56,4.3589,3.8352
tryout,44,30,44,30,0.86,0.36,1.6532,1.4914
tryouts,65,40,62,39,1.27,0.48,1.8195,1.6128
Tryptophan,4,2,1,1,0.08,0.02,0.699,0.4771
tryst,20,19,16,16,0.39,0.23,1.3222,1.301
trysting,2,2,2,2,0.04,0.02,0.4771,0.4771
trysts,3,3,3,3,0.06,0.04,0.6021,0.6021
ts,86,48,74,38,1.69,0.57,1.9395,1.6902
Tsar,19,10,3,3,0.37,0.12,1.301,1.0414
Tsars,3,3,1,1,0.06,0.04,0.6021,0.6021
Tsetse,14,5,6,4,0.27,0.06,1.1761,0.7782
Tsk,294,129,137,60,5.76,1.54,2.4698,2.1139
tsp,3,2,2,2,0.06,0.02,0.6021,0.4771
Tss,5,3,2,1,0.1,0.04,0.7782,0.6021
Tst,3,3,1,1,0.06,0.04,0.6021,0.6021
tsubo,2,1,2,1,0.04,0.01,0.4771,0.301
Tsun,7,2,0,0,0.14,0.02,0.9031,0.4771
tsunami,27,23,16,16,0.53,0.27,1.4472,1.3802
tsunamis,4,4,3,3,0.08,0.05,0.699,0.699
tsuris,3,3,3,3,0.06,0.04,0.6021,0.6021
Tsurugi,29,1,0,0,0.57,0.01,1.4771,0.301
tty,6,3,4,1,0.12,0.04,0.8451,0.6021
tu,163,95,104,71,3.2,1.13,2.2148,1.9823
tua,2,2,1,1,0.04,0.02,0.4771,0.4771
Tuan,18,3,0,0,0.35,0.04,1.2788,0.6021
Tuareg,12,4,0,0,0.24,0.05,1.1139,0.699
tub,647,461,634,454,12.69,5.5,2.8116,2.6646
tuba,61,32,58,30,1.2,0.38,1.7924,1.5185
Tubal,15,5,4,3,0.29,0.06,1.2041,0.7782
tubas,2,2,1,1,0.04,0.02,0.4771,0.4771
tubbing,4,4,4,4,0.08,0.05,0.699,0.699
Tubby,31,20,10,8,0.61,0.24,1.5051,1.3222
tube,838,455,785,435,16.43,5.42,2.9238,2.659
tubed,13,13,10,10,0.25,0.15,1.1461,1.1461
Tuber,3,3,1,1,0.06,0.04,0.6021,0.6021
tubercular,4,4,4,4,0.08,0.05,0.699,0.699
tuberculosis,32,24,26,21,0.63,0.29,1.5185,1.3979
tuberoses,3,2,2,2,0.06,0.02,0.6021,0.4771
tubes,337,211,324,207,6.61,2.52,2.5289,2.3263
tubful,2,2,2,2,0.04,0.02,0.4771,0.4771
tubing,35,26,32,24,0.69,0.31,1.5563,1.4314
Tubman,21,11,0,0,0.41,0.13,1.3424,1.0792
tubs,46,42,42,39,0.9,0.5,1.6721,1.6335
tubular,14,11,12,10,0.27,0.13,1.1761,1.0792
tubules,2,2,2,2,0.04,0.02,0.4771,0.4771
tuchis,6,6,6,6,0.12,0.07,0.8451,0.8451
tuck,406,262,230,197,7.96,3.12,2.6096,2.42
Tuckahoe,2,2,0,0,0.04,0.02,0.4771,0.4771
tucked,158,148,148,139,3.1,1.76,2.2014,2.1732
Tucker,366,76,5,5,7.18,0.91,2.5647,1.8865
tuckered,25,22,25,22,0.49,0.26,1.415,1.3617
Tuckers,7,4,0,0,0.14,0.05,0.9031,0.699
tucking,34,26,32,25,0.67,0.31,1.5441,1.4314
tucks,24,16,17,15,0.47,0.19,1.3979,1.2304
Tucson,125,69,0,0,2.45,0.82,2.1004,1.8451
Tucuman,8,1,0,0,0.16,0.01,0.9542,0.301
Tudor,17,9,0,0,0.33,0.11,1.2553,1
tue,3,3,2,2,0.06,0.04,0.6021,0.6021
Tuesday,1206,765,23,17,23.65,9.12,3.0817,2.8842
Tuesdays,79,67,2,2,1.55,0.8,1.9031,1.8325
Tufan,3,2,0,0,0.06,0.02,0.6021,0.4771
Tuff,43,4,0,0,0.84,0.05,1.6435,0.699
tuffet,7,3,7,3,0.14,0.04,0.9031,0.6021
tuft,2,2,2,2,0.04,0.02,0.4771,0.4771
tufted,2,2,2,2,0.04,0.02,0.4771,0.4771
Tufts,8,5,1,1,0.16,0.06,0.9542,0.7782
tug,140,79,82,69,2.75,0.94,2.1492,1.9031
tugboat,23,17,19,15,0.45,0.2,1.3802,1.2553
tugboats,2,2,1,1,0.04,0.02,0.4771,0.4771
tugged,10,9,10,9,0.2,0.11,1.0414,1
Tugger,7,1,0,0,0.14,0.01,0.9031,0.301
tugging,21,21,21,21,0.41,0.25,1.3424,1.3424
tugs,14,9,13,9,0.27,0.11,1.1761,1
tuition,206,140,191,131,4.04,1.67,2.316,2.1492
tuitions,3,3,3,3,0.06,0.04,0.6021,0.6021
Tula,4,2,0,0,0.08,0.02,0.699,0.4771
Tulare,4,1,0,0,0.08,0.01,0.699,0.301
Tulip,40,26,19,18,0.78,0.31,1.6128,1.4314
tulips,58,42,49,40,1.14,0.5,1.7709,1.6335
tulle,18,11,16,10,0.35,0.13,1.2788,1.0792
Tulsa,96,44,0,0,1.88,0.52,1.9868,1.6532
Tulsi,3,1,1,1,0.06,0.01,0.6021,0.301
Tum,76,11,10,5,1.49,0.13,1.8865,1.0792
tumble,79,64,74,62,1.55,0.76,1.9031,1.8129
tumbled,12,11,11,11,0.24,0.13,1.1139,1.0792
tumbler,18,13,15,12,0.35,0.15,1.2788,1.1461
tumblers,12,12,11,11,0.24,0.14,1.1139,1.1139
tumbles,9,8,9,8,0.18,0.1,1,0.9542
Tumbleweed,22,8,7,7,0.43,0.1,1.3617,0.9542
tumbleweeds,5,5,5,5,0.1,0.06,0.7782,0.7782
tumbling,62,54,57,50,1.22,0.64,1.7993,1.7404
tumbly,6,3,6,3,0.12,0.04,0.8451,0.6021
Tumescent,3,2,1,1,0.06,0.02,0.6021,0.4771
tummies,11,10,10,9,0.22,0.12,1.0792,1.0414
tummy,177,140,159,130,3.47,1.67,2.2504,2.1492
tumor,263,131,258,129,5.16,1.56,2.4216,2.1206
tumorous,3,3,3,3,0.06,0.04,0.6021,0.6021
tumors,55,36,53,35,1.08,0.43,1.7482,1.5682
tumour,35,19,35,19,0.69,0.23,1.5563,1.301
tumours,14,9,14,9,0.27,0.11,1.1761,1
Tump,3,1,0,0,0.06,0.01,0.6021,0.301
Tums,16,12,0,0,0.31,0.14,1.2304,1.1139
tumult,4,4,4,4,0.08,0.05,0.699,0.699
tumultuous,11,11,10,10,0.22,0.13,1.0792,1.0792
tumulus,2,1,1,1,0.04,0.01,0.4771,0.301
tun,5,4,4,3,0.1,0.05,0.7782,0.699
tuna,408,244,317,206,8,2.91,2.6117,2.3892
tundra,14,12,8,8,0.27,0.14,1.1761,1.1139
tune,796,552,728,514,15.61,6.58,2.9015,2.7427
tuned,182,161,177,159,3.57,1.92,2.2625,2.2095
tuneless,5,5,5,5,0.1,0.06,0.7782,0.7782
tunelessly,4,4,2,2,0.08,0.05,0.699,0.699
tuner,9,9,9,9,0.18,0.11,1,1
tunes,195,148,170,132,3.82,1.76,2.2923,2.1732
Tung,86,17,8,3,1.69,0.2,1.9395,1.2553
tungsten,8,6,7,6,0.16,0.07,0.9542,0.8451
tunic,28,12,28,12,0.55,0.14,1.4624,1.1139
tunics,8,7,8,7,0.16,0.08,0.9542,0.9031
tuning,96,67,75,60,1.88,0.8,1.9868,1.8325
Tunis,15,9,0,0,0.29,0.11,1.2041,1
Tunisia,15,12,0,0,0.29,0.14,1.2041,1.1139
tunnel,912,445,843,410,17.88,5.31,2.9605,2.6493
tunneled,5,5,5,5,0.1,0.06,0.7782,0.7782
tunneling,11,11,10,10,0.22,0.13,1.0792,1.0792
tunnelling,8,6,8,6,0.16,0.07,0.9542,0.8451
tunnels,221,132,213,129,4.33,1.57,2.3464,2.1239
Tunney,27,9,0,0,0.53,0.11,1.4472,1
Tunny,11,3,1,1,0.22,0.04,1.0792,0.6021
tup,5,1,5,1,0.1,0.01,0.7782,0.301
Tupelo,12,9,0,0,0.24,0.11,1.1139,1
Tupped,3,1,1,1,0.06,0.01,0.6021,0.301
tuppence,22,14,19,11,0.43,0.17,1.3617,1.1761
tuppenny,2,2,2,2,0.04,0.02,0.4771,0.4771
tupping,2,1,2,1,0.04,0.01,0.4771,0.301
tups,4,1,4,1,0.08,0.01,0.699,0.301
turban,66,29,64,28,1.29,0.35,1.8261,1.4771
turbans,6,5,6,5,0.12,0.06,0.8451,0.7782
turbid,2,1,2,1,0.04,0.01,0.4771,0.301
turbine,46,21,39,19,0.9,0.25,1.6721,1.3424
turbines,21,10,17,9,0.41,0.12,1.3424,1.0414
Turbo,148,59,59,42,2.9,0.7,2.1732,1.7782
turbocharged,6,6,6,6,0.12,0.07,0.8451,0.8451
turbocharger,2,2,2,2,0.04,0.02,0.4771,0.4771
turbojet,3,3,2,2,0.06,0.04,0.6021,0.6021
turbos,2,2,1,1,0.04,0.02,0.4771,0.4771
turbulence,99,71,88,65,1.94,0.85,2,1.8573
turbulent,33,31,30,28,0.65,0.37,1.5315,1.5051
Turco,14,1,0,0,0.27,0.01,1.1761,0.301
turd,141,99,131,96,2.76,1.18,2.1523,2
turds,38,33,35,32,0.75,0.39,1.5911,1.5315
tureen,6,6,6,6,0.12,0.07,0.8451,0.8451
turf,218,176,205,164,4.27,2.1,2.3404,2.248
turfdom,2,2,1,1,0.04,0.02,0.4771,0.4771
turfed,4,4,4,4,0.08,0.05,0.699,0.699
turfs,4,2,4,2,0.08,0.02,0.699,0.4771
turgid,8,8,6,6,0.16,0.1,0.9542,0.9542
Turk,154,45,1,1,3.02,0.54,2.1903,1.6628
turkey,1153,572,915,471,22.61,6.82,3.0622,2.7582
turkeys,66,59,62,55,1.29,0.7,1.8261,1.7782
Turkish,199,103,2,1,3.9,1.23,2.301,2.017
Turkle,11,1,0,0,0.22,0.01,1.0792,0.301
Turks,79,47,4,4,1.55,0.56,1.9031,1.6812
turmeric,2,2,2,2,0.04,0.02,0.4771,0.4771
turmoil,63,56,62,56,1.24,0.67,1.8062,1.7559
turn,15630,5931,12394,5519,306.47,70.71,4.194,3.7732
turnabout,10,9,7,6,0.2,0.11,1.0414,1
turnaround,25,25,23,23,0.49,0.3,1.415,1.415
turnarounds,3,3,2,2,0.06,0.04,0.6021,0.6021
Turnbuckle,3,2,1,1,0.06,0.02,0.6021,0.4771
turncoat,13,13,11,11,0.25,0.15,1.1461,1.1461
turncoats,2,1,2,1,0.04,0.01,0.4771,0.301
turndown,9,9,8,8,0.18,0.11,1,1
turned,5388,3459,5230,3390,105.65,41.24,3.7315,3.5391
Turner,574,172,3,3,11.25,2.05,2.7597,2.238
Turners,8,6,2,2,0.16,0.07,0.9542,0.8451
turning,2061,1630,1910,1545,40.41,19.43,3.3143,3.2125
turnip,88,45,78,42,1.73,0.54,1.9494,1.6628
turnips,40,25,38,25,0.78,0.3,1.6128,1.415
turnkey,5,4,5,4,0.1,0.05,0.7782,0.699
turnoff,36,31,36,31,0.71,0.37,1.5682,1.5051
turnoffs,4,2,2,2,0.08,0.02,0.699,0.4771
turnout,84,77,83,76,1.65,0.92,1.9294,1.8921
turnover,30,25,25,20,0.59,0.3,1.4914,1.415
turnovers,8,8,7,7,0.16,0.1,0.9542,0.9542
turnpike,47,40,28,23,0.92,0.48,1.6812,1.6128
turns,2552,1898,2161,1653,50.04,22.63,3.4071,3.2785
turnstile,19,11,18,10,0.37,0.13,1.301,1.0792
Turnstiles,59,6,7,4,1.16,0.07,1.7782,0.8451
turntable,18,16,16,15,0.35,0.19,1.2788,1.2304
turntables,7,6,7,6,0.14,0.07,0.9031,0.8451
turpentine,47,32,43,29,0.92,0.38,1.6812,1.5185
turpitude,13,10,12,9,0.25,0.12,1.1461,1.0414
turquoise,45,34,35,30,0.88,0.41,1.6628,1.5441
turret,45,19,42,16,0.88,0.23,1.6628,1.301
turrets,22,13,22,13,0.43,0.15,1.3617,1.1461
Turtle,869,259,276,165,17.04,3.09,2.9395,2.415
Turtleback,5,1,0,0,0.1,0.01,0.7782,0.301
turtled,2,2,2,2,0.04,0.02,0.4771,0.4771
turtledove,17,6,17,6,0.33,0.07,1.2553,0.8451
turtledoves,13,8,12,8,0.25,0.1,1.1461,0.9542
turtlehead,2,2,2,2,0.04,0.02,0.4771,0.4771
turtleneck,42,33,41,33,0.82,0.39,1.6335,1.5315
turtlenecks,8,6,8,6,0.16,0.07,0.9542,0.8451
turtles,153,65,121,53,3,0.77,2.1875,1.8195
Tuscan,13,10,0,0,0.25,0.12,1.1461,1.0414
Tuscarora,21,2,0,0,0.41,0.02,1.3424,0.4771
tush,66,58,58,54,1.29,0.69,1.8261,1.7709
tushie,8,6,8,6,0.16,0.07,0.9542,0.8451
tushies,3,3,3,3,0.06,0.04,0.6021,0.6021
tushy,44,30,42,29,0.86,0.36,1.6532,1.4914
tusk,13,11,10,9,0.25,0.13,1.1461,1.0792
tusked,2,1,2,1,0.04,0.01,0.4771,0.301
tusks,16,11,16,11,0.31,0.13,1.2304,1.0792
tussle,24,20,21,19,0.47,0.24,1.3979,1.3222
tussled,6,4,6,4,0.12,0.05,0.8451,0.699
Tut,49,28,20,9,0.96,0.33,1.699,1.4624
Tutankhamen,12,5,0,0,0.24,0.06,1.1139,0.7782
tutee,2,1,2,1,0.04,0.01,0.4771,0.301
tutelage,10,9,10,9,0.2,0.11,1.0414,1
tutor,235,145,221,144,4.61,1.73,2.3729,2.1644
tutored,17,13,17,13,0.33,0.15,1.2553,1.1461
tutorial,20,20,20,20,0.39,0.24,1.3222,1.3222
tutorials,5,5,5,5,0.1,0.06,0.7782,0.7782
tutoring,102,66,95,62,2,0.79,2.0128,1.8261
tutors,19,17,18,16,0.37,0.2,1.301,1.2553
tuts,15,10,9,5,0.29,0.12,1.2041,1.0414
Tutti,47,10,7,5,0.92,0.12,1.6812,1.0414
tutting,2,2,1,1,0.04,0.02,0.4771,0.4771
tutto,6,3,3,1,0.12,0.04,0.8451,0.6021
tutu,35,34,29,28,0.69,0.41,1.5563,1.5441
tutus,12,9,12,9,0.24,0.11,1.1139,1
tux,176,124,175,123,3.45,1.48,2.248,2.0969
tuxedo,158,105,150,101,3.1,1.25,2.2014,2.0253
tuxedoes,2,2,2,2,0.04,0.02,0.4771,0.4771
tuxedos,33,27,27,22,0.65,0.32,1.5315,1.4472
tuxes,7,7,6,6,0.14,0.08,0.9031,0.9031
Tv,5199,2263,76,50,101.94,26.98,3.716,3.3549
Twa,48,19,2,2,0.94,0.23,1.6902,1.301
twaddle,7,6,5,4,0.14,0.07,0.9031,0.8451
Twain,145,63,14,11,2.84,0.75,2.1644,1.8062
twang,8,7,6,5,0.16,0.08,0.9542,0.9031
twanging,2,2,2,2,0.04,0.02,0.4771,0.4771
twangling,2,2,1,1,0.04,0.02,0.4771,0.4771
Twanky,11,2,0,0,0.22,0.02,1.0792,0.4771
twant,5,5,5,5,0.1,0.06,0.7782,0.7782
Twas,72,55,13,11,1.41,0.66,1.8633,1.7482
twat,67,45,63,44,1.31,0.54,1.8325,1.6628
twats,3,3,3,3,0.06,0.04,0.6021,0.6021
tweak,34,30,28,26,0.67,0.36,1.5441,1.4914
tweaked,37,36,37,36,0.73,0.43,1.5798,1.5682
tweaker,15,8,14,8,0.29,0.1,1.2041,0.9542
tweaking,27,21,26,21,0.53,0.25,1.4472,1.3424
tweaks,8,7,8,7,0.16,0.08,0.9542,0.9031
tweaky,2,2,2,2,0.04,0.02,0.4771,0.4771
Twee,5,3,2,2,0.1,0.04,0.7782,0.6021
Tweed,61,31,30,26,1.2,0.37,1.7924,1.5051
Tweedle,8,4,0,0,0.16,0.05,0.9542,0.699
Tweedledum,4,3,0,0,0.08,0.04,0.699,0.6021
tweeds,6,6,5,5,0.12,0.07,0.8451,0.8451
Tweedy,26,6,2,2,0.51,0.07,1.4314,0.8451
tween,11,6,9,6,0.22,0.07,1.0792,0.8451
Tweeny,2,1,0,0,0.04,0.01,0.4771,0.301
tweet,43,15,25,13,0.84,0.18,1.6435,1.2041
Tweeter,22,3,2,2,0.43,0.04,1.3617,0.6021
tweeters,3,3,3,3,0.06,0.04,0.6021,0.6021
tweeting,3,2,3,2,0.06,0.02,0.6021,0.4771
tweeze,7,6,6,5,0.14,0.07,0.9031,0.8451
tweezed,5,4,5,4,0.1,0.05,0.7782,0.699
tweezer,2,2,2,2,0.04,0.02,0.4771,0.4771
tweezers,52,44,45,40,1.02,0.52,1.7243,1.6532
tweezes,2,2,2,2,0.04,0.02,0.4771,0.4771
Twelfth,46,39,20,20,0.9,0.46,1.6721,1.6021
Twelve,960,649,455,328,18.82,7.74,2.9827,2.8129
Twelves,12,4,3,3,0.24,0.05,1.1139,0.699
twenties,67,52,60,46,1.31,0.62,1.8325,1.7243
twentieth,30,25,24,22,0.59,0.3,1.4914,1.415
Twenty,1378,892,660,421,27.02,10.63,3.1396,2.9509
twentyfold,2,2,2,2,0.04,0.02,0.4771,0.4771
twere,8,5,7,4,0.16,0.06,0.9542,0.7782
twerp,77,72,72,67,1.51,0.86,1.8921,1.8633
twerps,14,12,13,11,0.27,0.14,1.1761,1.1139
twi,2,2,1,1,0.04,0.02,0.4771,0.4771
twice,3191,2287,2800,2100,62.57,27.27,3.5041,3.3595
Twiddle,15,9,6,6,0.29,0.11,1.2041,1
twiddled,2,2,2,2,0.04,0.02,0.4771,0.4771
twiddling,13,13,13,13,0.25,0.15,1.1461,1.1461
twig,69,62,65,60,1.35,0.74,1.8451,1.7993
twigged,2,2,2,2,0.04,0.02,0.4771,0.4771
Twiggy,9,9,1,1,0.18,0.11,1,1
twigs,40,32,37,31,0.78,0.38,1.6128,1.5185
twilight,156,114,80,67,3.06,1.36,2.1959,2.0607
twilights,2,2,1,1,0.04,0.02,0.4771,0.4771
twilit,2,2,2,2,0.04,0.02,0.4771,0.4771
Twill,13,10,4,3,0.25,0.12,1.1461,1.0414
twin,532,339,395,286,10.43,4.04,2.7267,2.5315
twine,29,21,27,21,0.57,0.25,1.4771,1.3424
twinge,26,23,26,23,0.51,0.27,1.4314,1.3802
Twink,12,6,3,3,0.24,0.07,1.1139,0.8451
twinkle,157,76,97,66,3.08,0.91,2.1987,1.8865
twinklers,3,1,3,1,0.06,0.01,0.6021,0.301
Twinkles,5,5,2,2,0.1,0.06,0.7782,0.7782
twinkling,28,27,28,27,0.55,0.32,1.4624,1.4472
twinkly,7,7,6,6,0.14,0.08,0.9031,0.9031
twinning,3,3,3,3,0.06,0.04,0.6021,0.6021
twins,770,474,654,423,15.1,5.65,2.8871,2.6767
twirl,67,53,62,50,1.31,0.63,1.8325,1.7324
twirled,9,8,9,8,0.18,0.1,1,0.9542
twirler,7,6,7,6,0.14,0.07,0.9031,0.8451
Twirlers,4,3,1,1,0.08,0.04,0.699,0.6021
twirling,46,38,43,36,0.9,0.45,1.6721,1.5911
twirls,5,5,5,5,0.1,0.06,0.7782,0.7782
twirly,8,4,8,4,0.16,0.05,0.9542,0.699
twist,643,464,553,418,12.61,5.53,2.8089,2.6675
twisted,540,452,504,430,10.59,5.39,2.7332,2.6561
Twister,79,58,38,28,1.55,0.69,1.9031,1.7709
twisters,13,7,11,6,0.25,0.08,1.1461,0.9031
twisting,111,98,93,86,2.18,1.17,2.0492,1.9956
Twistle,10,1,0,0,0.2,0.01,1.0414,0.301
twists,59,51,58,51,1.16,0.61,1.7782,1.716
twisty,12,12,11,11,0.24,0.14,1.1139,1.1139
twit,71,65,68,62,1.39,0.77,1.8573,1.8195
twitch,109,64,70,59,2.14,0.76,2.0414,1.8129
twitched,6,6,6,6,0.12,0.07,0.8451,0.8451
twitcher,5,2,4,2,0.1,0.02,0.7782,0.4771
twitches,17,7,16,7,0.33,0.08,1.2553,0.9031
twitching,55,49,54,48,1.08,0.58,1.7482,1.699
twitchy,30,24,23,23,0.59,0.29,1.4914,1.3979
twits,19,15,18,14,0.37,0.18,1.301,1.2041
twitter,8,7,8,7,0.16,0.08,0.9542,0.9031
twittering,6,5,5,4,0.12,0.06,0.8451,0.7782
Twitty,20,6,1,1,0.39,0.07,1.3222,0.8451
twixt,19,13,19,13,0.37,0.15,1.301,1.1461
two,54384,7966,45366,7839,1066.35,94.97,4.7355,3.9013
twofer,7,6,7,6,0.14,0.07,0.9031,0.8451
twofold,8,8,8,8,0.16,0.1,0.9542,0.9542
twos,77,68,76,68,1.51,0.81,1.8921,1.8388
twosome,23,15,22,15,0.45,0.18,1.3802,1.2041
tycoon,52,45,48,41,1.02,0.54,1.7243,1.6628
tycoons,10,9,10,9,0.2,0.11,1.0414,1
Tye,11,4,2,2,0.22,0.05,1.0792,0.699
tying,158,147,142,133,3.1,1.75,2.2014,2.1703
tyke,27,19,20,17,0.53,0.23,1.4472,1.301
tykes,14,12,13,11,0.27,0.14,1.1761,1.1139
Tyler,709,138,8,3,13.9,1.65,2.8513,2.143
tympanic,2,2,2,2,0.04,0.02,0.4771,0.4771
Tyne,2,2,0,0,0.04,0.02,0.4771,0.4771
type,3093,1917,2962,1865,60.65,22.85,3.4905,3.2828
typecast,8,5,7,4,0.16,0.06,0.9542,0.7782
Typecasting,2,2,0,0,0.04,0.02,0.4771,0.4771
typed,90,77,89,77,1.76,0.92,1.959,1.8921
typeface,9,7,7,7,0.18,0.08,1,0.9031
types,479,423,475,420,9.39,5.04,2.6812,2.6274
typesetter,2,2,1,1,0.04,0.02,0.4771,0.4771
typesetting,2,1,2,1,0.04,0.01,0.4771,0.301
typewriter,161,92,154,91,3.16,1.1,2.2095,1.9685
typewriters,21,17,18,14,0.41,0.2,1.3424,1.2553
typewriting,3,3,2,2,0.06,0.04,0.6021,0.6021
typewritten,8,7,7,6,0.16,0.08,0.9542,0.9031
typhoid,25,20,19,14,0.49,0.24,1.415,1.3222
Typhon,29,3,0,0,0.57,0.04,1.4771,0.6021
typhoon,75,34,56,28,1.47,0.41,1.8808,1.5441
typhoons,11,7,10,6,0.22,0.08,1.0792,0.9031
typhus,26,10,13,9,0.51,0.12,1.4314,1.0414
typical,642,503,512,407,12.59,6,2.8082,2.7024
typically,138,117,103,87,2.71,1.39,2.143,2.0719
typified,3,3,3,3,0.06,0.04,0.6021,0.6021
typifies,4,4,4,4,0.08,0.05,0.699,0.699
typify,3,3,3,3,0.06,0.04,0.6021,0.6021
typing,165,132,149,123,3.24,1.57,2.2201,2.1239
typist,42,29,42,29,0.82,0.35,1.6335,1.4771
typists,2,1,2,1,0.04,0.01,0.4771,0.301
typo,34,32,30,30,0.67,0.38,1.5441,1.5185
typographical,4,4,4,4,0.08,0.05,0.699,0.699
typos,8,6,8,6,0.16,0.07,0.9542,0.8451
Tyr,188,25,0,0,3.69,0.3,2.2765,1.415
tyrannical,15,13,13,11,0.29,0.15,1.2041,1.1461
tyrannies,4,3,4,3,0.08,0.04,0.699,0.6021
tyrannis,2,2,2,2,0.04,0.02,0.4771,0.4771
Tyrannosaur,2,1,0,0,0.04,0.01,0.4771,0.301
Tyrannosaurus,20,15,3,3,0.39,0.18,1.3222,1.2041
tyranny,82,67,78,65,1.61,0.8,1.9191,1.8325
tyrant,98,79,95,78,1.92,0.94,1.9956,1.9031
tyrants,27,22,27,22,0.53,0.26,1.4472,1.3617
tyre,124,54,119,52,2.43,0.64,2.0969,1.7404
tyres,136,63,99,48,2.67,0.75,2.1367,1.8062
Tyrian,2,1,0,0,0.04,0.01,0.4771,0.301
Tyrolean,2,2,0,0,0.04,0.02,0.4771,0.4771
Tyrone,100,39,0,0,1.96,0.46,2.0043,1.6021
Tyros,4,2,1,1,0.08,0.02,0.699,0.4771
Tzedakah,3,2,0,0,0.06,0.02,0.6021,0.4771
tzetze,3,1,3,1,0.06,0.01,0.6021,0.301
U,2506,1137,164,76,49.14,13.56,3.3992,3.0561
Ubangi,5,4,0,0,0.1,0.05,0.7782,0.699
Ubc,8,1,0,0,0.16,0.01,0.9542,0.301
ubi,3,3,2,2,0.06,0.04,0.6021,0.6021
ubiquitous,23,21,20,18,0.45,0.25,1.3802,1.3424
ubiquity,2,2,2,2,0.04,0.02,0.4771,0.4771
Uc,13,13,0,0,0.25,0.15,1.1461,1.1461
udder,11,11,10,10,0.22,0.13,1.0792,1.0792
udders,18,13,13,12,0.35,0.15,1.2788,1.1461
Udo,32,1,0,0,0.63,0.01,1.5185,0.301
Uds,2,1,0,0,0.04,0.01,0.4771,0.301
Ufo,119,48,0,0,2.33,0.57,2.0792,1.6902
Ufology,3,2,1,1,0.06,0.02,0.6021,0.4771
Ufos,68,30,0,0,1.33,0.36,1.8388,1.4914
Ug,29,7,2,2,0.57,0.08,1.4771,0.9031
Uganda,4,4,0,0,0.08,0.05,0.699,0.699
Ugh,738,451,26,23,14.47,5.38,2.8686,2.6551
uglier,49,46,43,42,0.96,0.55,1.699,1.6721
ugliest,81,74,77,71,1.59,0.88,1.9138,1.8751
ugliness,63,57,62,56,1.24,0.68,1.8062,1.7634
ugly,2150,1433,2015,1378,42.16,17.08,3.3326,3.1565
uh,36579,3874,20489,3313,717.24,46.19,4.5632,3.5883
Uhuru,3,2,0,0,0.06,0.02,0.6021,0.4771
ui,3,2,3,2,0.06,0.02,0.6021,0.4771
uke,4,3,2,2,0.08,0.04,0.699,0.6021
Ukraine,33,22,1,1,0.65,0.26,1.5315,1.3617
Ukrainian,28,22,0,0,0.55,0.26,1.4624,1.3617
Ukrainians,7,5,0,0,0.14,0.06,0.9031,0.7782
ukulele,29,22,26,20,0.57,0.26,1.4771,1.3617
ukuleles,6,5,6,5,0.12,0.06,0.8451,0.7782
ulcer,131,86,129,85,2.57,1.03,2.1206,1.9395
ulcerated,5,5,5,5,0.1,0.06,0.7782,0.7782
